,Regression type,lambda,kFold,Complexity,Value,Metric
0,OLS,0,0,0,1.068286339745794,MSE
1,OLS,0,0,1,0.9926198737699247,MSE
2,OLS,0,0,2,0.988579007024473,MSE
3,OLS,0,0,3,0.9753439749060521,MSE
4,OLS,0,0,4,0.9661512407185485,MSE
5,OLS,0,0,5,0.9552815987001587,MSE
6,OLS,0,0,6,0.9433869355240364,MSE
7,OLS,0,0,7,0.938954868840515,MSE
8,OLS,0,0,8,0.9193489290989522,MSE
9,OLS,0,0,9,0.8909564391530322,MSE
10,OLS,0,0,10,0.890672140726134,MSE
11,OLS,0,0,11,0.8818542612973772,MSE
12,OLS,0,0,12,0.8672731761604678,MSE
13,OLS,0,0,13,0.8662373068512309,MSE
14,OLS,0,0,14,0.864030485726619,MSE
15,OLS,0,0,15,0.859997390802748,MSE
16,OLS,0,0,16,0.854514029375559,MSE
17,OLS,0,0,17,0.845234836462605,MSE
18,OLS,0,0,18,0.8455811661349617,MSE
19,OLS,0,0,19,0.84409830648861,MSE
20,OLS,0,0,20,0.8366564412713513,MSE
0,OLS,0,0,0,0.0,Bias
1,OLS,0,0,1,-0.15133293195173914,Bias
2,OLS,0,0,2,-0.15941466544264205,Bias
3,OLS,0,0,3,-0.18588472967948766,Bias
4,OLS,0,0,4,-0.20427019805452573,Bias
5,OLS,0,0,5,-0.22600948209763483,Bias
6,OLS,0,0,6,-0.24979880859054027,Bias
7,OLS,0,0,7,-0.2586629389341434,Bias
8,OLS,0,0,8,-0.29787455189276824,Bias
9,OLS,0,0,9,-0.35465838978920716,Bias
10,OLS,0,0,10,-0.3552306156146948,Bias
11,OLS,0,0,11,-0.3728598399496966,Bias
12,OLS,0,0,12,-0.40213600934499383,Bias
13,OLS,0,0,13,-0.4040975775481317,Bias
14,OLS,0,0,14,-0.40851295317395,Bias
15,OLS,0,0,15,-0.4165762968710479,Bias
16,OLS,0,0,16,-0.4275453848719587,Bias
17,OLS,0,0,17,-0.44610336020965247,Bias
18,OLS,0,0,18,-0.44541078694243175,Bias
19,OLS,0,0,19,-0.44837378556903107,Bias
20,OLS,0,0,20,-0.46324552738364466,Bias
0,OLS,0,0,0,0.0,Variance
1,OLS,0,0,1,0.07566646597586973,Variance
2,OLS,0,0,2,0.07970733272132105,Variance
3,OLS,0,0,3,0.09294236483974572,Variance
4,OLS,0,0,4,0.10213509902728027,Variance
5,OLS,0,0,5,0.11300474105199948,Variance
6,OLS,0,0,6,0.12489940436878261,Variance
7,OLS,0,0,7,0.12933146802886444,Variance
8,OLS,0,0,8,0.14893714124592639,Variance
9,OLS,0,0,9,0.1773284891964454,Variance
10,OLS,0,0,10,0.17761641659503483,Variance
11,OLS,0,0,11,0.18642776150127985,Variance
12,OLS,0,0,12,0.20112284575966763,Variance
13,OLS,0,0,13,0.20204854465356864,Variance
14,OLS,0,0,14,0.204257099154775,Variance
15,OLS,0,0,15,0.20828734792800185,Variance
16,OLS,0,0,16,0.21377307450172367,Variance
17,OLS,0,0,17,0.22305185692646348,Variance
18,OLS,0,0,18,0.2227056133315994,Variance
19,OLS,0,0,19,0.22418575231184698,Variance
20,OLS,0,0,20,0.23161562890920193,Variance
0,OLS,0,0,0,0.0,R2
1,OLS,0,0,1,0.07082976086156334,R2
2,OLS,0,0,2,0.0746123298181347,R2
3,OLS,0,0,3,0.08700136038607242,R2
4,OLS,0,0,4,0.09560648229532664,R2
5,OLS,0,0,5,0.10578132176858646,R2
6,OLS,0,0,6,0.1169156616300816,R2
7,OLS,0,0,7,0.12106442448384613,R2
8,OLS,0,0,8,0.13941712545185458,R2
9,OLS,0,0,9,0.1659947281877242,R2
10,OLS,0,0,10,0.16626085386613154,R2
11,OLS,0,0,11,0.17451508225105605,R2
12,OLS,0,0,12,0.18816412426761786,R2
13,OLS,0,0,13,0.18913377937851583,R2
14,OLS,0,0,14,0.19119953744590534,R2
15,OLS,0,0,15,0.19497483136647598,R2
16,OLS,0,0,16,0.20010768875047458,R2
17,OLS,0,0,17,0.20879374282391894,R2
18,OLS,0,0,18,0.20846955102302123,R2
19,OLS,0,0,19,0.20985762423071996,R2
20,OLS,0,0,20,0.21682379513488936,R2
0,OLS,0,0,0,,MSE_train
1,OLS,0,0,1,,MSE_train
2,OLS,0,0,2,,MSE_train
3,OLS,0,0,3,,MSE_train
4,OLS,0,0,4,,MSE_train
5,OLS,0,0,5,,MSE_train
6,OLS,0,0,6,,MSE_train
7,OLS,0,0,7,,MSE_train
8,OLS,0,0,8,,MSE_train
9,OLS,0,0,9,,MSE_train
10,OLS,0,0,10,,MSE_train
11,OLS,0,0,11,,MSE_train
12,OLS,0,0,12,,MSE_train
13,OLS,0,0,13,,MSE_train
14,OLS,0,0,14,,MSE_train
15,OLS,0,0,15,,MSE_train
16,OLS,0,0,16,,MSE_train
17,OLS,0,0,17,,MSE_train
18,OLS,0,0,18,,MSE_train
19,OLS,0,0,19,,MSE_train
20,OLS,0,0,20,,MSE_train
0,RIDGE,1e-05,0,0,1.068286339745794,MSE
1,RIDGE,1e-05,0,1,0.9926198737699395,MSE
2,RIDGE,1e-05,0,2,0.988579007025464,MSE
3,RIDGE,1e-05,0,3,0.9753439755721329,MSE
4,RIDGE,1e-05,0,4,0.9661515825668507,MSE
5,RIDGE,1e-05,0,5,0.9553699253136674,MSE
6,RIDGE,1e-05,0,6,0.9472795286736281,MSE
7,RIDGE,1e-05,0,7,0.9445117236725241,MSE
8,RIDGE,1e-05,0,8,0.9434539349319642,MSE
9,RIDGE,1e-05,0,9,0.9419313375111961,MSE
10,RIDGE,1e-05,0,10,0.9392464006995512,MSE
11,RIDGE,1e-05,0,11,0.9360251772378546,MSE
12,RIDGE,1e-05,0,12,0.9328439898706951,MSE
13,RIDGE,1e-05,0,13,0.9298971410072416,MSE
14,RIDGE,1e-05,0,14,0.9271619683042053,MSE
15,RIDGE,1e-05,0,15,0.924573274318109,MSE
16,RIDGE,1e-05,0,16,0.9220964415606356,MSE
17,RIDGE,1e-05,0,17,0.9197387467453375,MSE
18,RIDGE,1e-05,0,18,0.9175266855322589,MSE
19,RIDGE,1e-05,0,19,0.9154837598223368,MSE
20,RIDGE,1e-05,0,20,0.9136229902549892,MSE
0,RIDGE,1e-05,0,0,0.0,Bias
1,RIDGE,1e-05,0,1,-0.15133286580226535,Bias
2,RIDGE,1e-05,0,2,-0.15941443304880853,Bias
3,RIDGE,1e-05,0,3,-0.18587926025508728,Bias
4,RIDGE,1e-05,0,4,-0.2041795468539208,Bias
5,RIDGE,1e-05,0,5,-0.2243210022724157,Bias
6,RIDGE,1e-05,0,6,-0.23887574352155994,Bias
7,RIDGE,1e-05,0,7,-0.24495187149873887,Bias
8,RIDGE,1e-05,0,8,-0.2477066851544546,Bias
9,RIDGE,1e-05,0,9,-0.2502014432321754,Bias
10,RIDGE,1e-05,0,10,-0.25424512961108614,Bias
11,RIDGE,1e-05,0,11,-0.2595140539665123,Bias
12,RIDGE,1e-05,0,12,-0.2650958486378262,Bias
13,RIDGE,1e-05,0,13,-0.27040273612255394,Bias
14,RIDGE,1e-05,0,14,-0.27525209048932,Bias
15,RIDGE,1e-05,0,15,-0.2796827641763264,Bias
16,RIDGE,1e-05,0,16,-0.2838033738877106,Bias
17,RIDGE,1e-05,0,17,-0.2877097244907191,Bias
18,RIDGE,1e-05,0,18,-0.29145377069485123,Bias
19,RIDGE,1e-05,0,19,-0.29504418177196656,Bias
20,RIDGE,1e-05,0,20,-0.29845985075581216,Bias
0,RIDGE,1e-05,0,0,3.0814879110195774e-33,Variance
1,RIDGE,1e-05,0,1,0.07566639982641084,Variance
2,RIDGE,1e-05,0,2,0.07970710032847854,Variance
3,RIDGE,1e-05,0,3,0.0929368960814262,Variance
4,RIDGE,1e-05,0,4,0.10204478967497756,Variance
5,RIDGE,1e-05,0,5,0.1114045878402891,Variance
6,RIDGE,1e-05,0,6,0.11786893244939405,Variance
7,RIDGE,1e-05,0,7,0.12117725542546894,Variance
8,RIDGE,1e-05,0,8,0.12287428034062474,Variance
9,RIDGE,1e-05,0,9,0.12384644099757743,Variance
10,RIDGE,1e-05,0,10,0.12520519056484333,Variance
11,RIDGE,1e-05,0,11,0.12725289145857285,Variance
12,RIDGE,1e-05,0,12,0.12965349876272722,Variance
13,RIDGE,1e-05,0,13,0.13201353738400157,Variance
14,RIDGE,1e-05,0,14,0.13412771904773121,Variance
15,RIDGE,1e-05,0,15,0.13596969874864137,Variance
16,RIDGE,1e-05,0,16,0.13761347570255228,Variance
17,RIDGE,1e-05,0,17,0.13916213149026258,Variance
18,RIDGE,1e-05,0,18,0.14069411648131616,Variance
19,RIDGE,1e-05,0,19,0.14224160184850934,Variance
20,RIDGE,1e-05,0,20,0.14379650126500734,Variance
0,RIDGE,1e-05,0,0,0.0,R2
1,RIDGE,1e-05,0,1,0.07082976086154946,R2
2,RIDGE,1e-05,0,2,0.07461232981720711,R2
3,RIDGE,1e-05,0,3,0.0870013597625684,R2
4,RIDGE,1e-05,0,4,0.09560616229844054,R2
5,RIDGE,1e-05,0,5,0.10569864111432514,R2
6,RIDGE,1e-05,0,6,0.11327188841613423,R2
7,RIDGE,1e-05,0,7,0.1158627714950684,R2
8,RIDGE,1e-05,0,8,0.11685294491693554,R2
9,RIDGE,1e-05,0,9,0.1182782158055724,R2
10,RIDGE,1e-05,0,10,0.12079152774428314,R2
11,RIDGE,1e-05,0,11,0.12380684614895665,R2
12,RIDGE,1e-05,0,12,0.12678468762160566,R2
13,RIDGE,1e-05,0,13,0.12954316983167924,R2
14,RIDGE,1e-05,0,14,0.1321035065141526,R2
15,RIDGE,1e-05,0,15,0.13452672760178008,R2
16,RIDGE,1e-05,0,16,0.13684523778516655,R2
17,RIDGE,1e-05,0,17,0.13905222548835028,R2
18,RIDGE,1e-05,0,18,0.14112288869050738,R2
19,RIDGE,1e-05,0,19,0.1430352277647,R2
20,RIDGE,1e-05,0,20,0.14477705436878285,R2
0,RIDGE,1e-05,0,0,,MSE_train
1,RIDGE,1e-05,0,1,,MSE_train
2,RIDGE,1e-05,0,2,,MSE_train
3,RIDGE,1e-05,0,3,,MSE_train
4,RIDGE,1e-05,0,4,,MSE_train
5,RIDGE,1e-05,0,5,,MSE_train
6,RIDGE,1e-05,0,6,,MSE_train
7,RIDGE,1e-05,0,7,,MSE_train
8,RIDGE,1e-05,0,8,,MSE_train
9,RIDGE,1e-05,0,9,,MSE_train
10,RIDGE,1e-05,0,10,,MSE_train
11,RIDGE,1e-05,0,11,,MSE_train
12,RIDGE,1e-05,0,12,,MSE_train
13,RIDGE,1e-05,0,13,,MSE_train
14,RIDGE,1e-05,0,14,,MSE_train
15,RIDGE,1e-05,0,15,,MSE_train
16,RIDGE,1e-05,0,16,,MSE_train
17,RIDGE,1e-05,0,17,,MSE_train
18,RIDGE,1e-05,0,18,,MSE_train
19,RIDGE,1e-05,0,19,,MSE_train
20,RIDGE,1e-05,0,20,,MSE_train
0,LASSO,1e-05,0,0,1.0682863398457942,MSE
1,LASSO,1e-05,0,1,0.992619879452041,MSE
2,LASSO,1e-05,0,2,0.9885792786560466,MSE
3,LASSO,1e-05,0,3,0.9753515627716627,MSE
4,LASSO,1e-05,0,4,0.9664247095073879,MSE
5,LASSO,1e-05,0,5,0.9594001573257294,MSE
6,LASSO,1e-05,0,6,0.9529121660828462,MSE
7,LASSO,1e-05,0,7,0.9489609709090978,MSE
8,LASSO,1e-05,0,8,0.9470308284435249,MSE
9,LASSO,1e-05,0,9,0.9462062771050134,MSE
10,LASSO,1e-05,0,10,0.9457802917314423,MSE
11,LASSO,1e-05,0,11,0.9450548831865467,MSE
12,LASSO,1e-05,0,12,0.94369822631474,MSE
13,LASSO,1e-05,0,13,0.9414842892060399,MSE
14,LASSO,1e-05,0,14,0.939638254471847,MSE
15,LASSO,1e-05,0,15,0.9380246515766664,MSE
16,LASSO,1e-05,0,16,0.9359093747468051,MSE
17,LASSO,1e-05,0,17,0.9342552094928774,MSE
18,LASSO,1e-05,0,18,0.9333151130103099,MSE
19,LASSO,1e-05,0,19,0.9320713158132456,MSE
20,LASSO,1e-05,0,20,0.9313165329907782,MSE
0,LASSO,1e-05,0,0,1.0000023031864202e-10,Bias
1,LASSO,1e-05,0,1,-0.15129210189898157,Bias
2,LASSO,1e-05,0,2,-0.15930926192185968,Bias
3,LASSO,1e-05,0,3,-0.18537407038717668,Bias
4,LASSO,1e-05,0,4,-0.20183307813083484,Bias
5,LASSO,1e-05,0,5,-0.21225863439568404,Bias
6,LASSO,1e-05,0,6,-0.22422410397100478,Bias
7,LASSO,1e-05,0,7,-0.23180937780297484,Bias
8,LASSO,1e-05,0,8,-0.2362189817507664,Bias
9,LASSO,1e-05,0,9,-0.23838895481677658,Bias
10,LASSO,1e-05,0,10,-0.2397071212153261,Bias
11,LASSO,1e-05,0,11,-0.24118258606586895,Bias
12,LASSO,1e-05,0,12,-0.2432464145784472,Bias
13,LASSO,1e-05,0,13,-0.24667871598315172,Bias
14,LASSO,1e-05,0,14,-0.24980574266727995,Bias
15,LASSO,1e-05,0,15,-0.25273388828984134,Bias
16,LASSO,1e-05,0,16,-0.25631936034828473,Bias
17,LASSO,1e-05,0,17,-0.25918859916515313,Bias
18,LASSO,1e-05,0,18,-0.2611002541962385,Bias
19,LASSO,1e-05,0,19,-0.2633873065570551,Bias
20,LASSO,1e-05,0,20,-0.26492619444311627,Bias
0,LASSO,1e-05,0,0,1.232595164407831e-32,Variance
1,LASSO,1e-05,0,1,0.07562564160522857,Variance
2,LASSO,1e-05,0,2,0.07960220083211224,Variance
3,LASSO,1e-05,0,3,0.09243929341304538,Variance
4,LASSO,1e-05,0,4,0.09997144789242869,Variance
5,LASSO,1e-05,0,5,0.10337245197561944,Variance
6,LASSO,1e-05,0,6,0.10884993030805697,Variance
7,LASSO,1e-05,0,7,0.11248400896627869,Variance
8,LASSO,1e-05,0,8,0.11496347044849728,Variance
9,LASSO,1e-05,0,9,0.11630889217599595,Variance
10,LASSO,1e-05,0,10,0.11720107320097443,Variance
11,LASSO,1e-05,0,11,0.1179511295066217,Variance
12,LASSO,1e-05,0,12,0.1186583011473932,Variance
13,LASSO,1e-05,0,13,0.11987666544339755,Variance
14,LASSO,1e-05,0,14,0.12115765739333295,Variance
15,LASSO,1e-05,0,15,0.12247220012071364,Variance
16,LASSO,1e-05,0,16,0.12394239534929585,Variance
17,LASSO,1e-05,0,17,0.12515746891223653,Variance
18,LASSO,1e-05,0,18,0.12612902746075436,Variance
19,LASSO,1e-05,0,19,0.12717228262450678,Variance
20,LASSO,1e-05,0,20,0.12795638768810047,Variance
0,LASSO,1e-05,0,0,-9.360801023206022e-11,R2
1,LASSO,1e-05,0,1,0.07082975554265569,R2
2,LASSO,1e-05,0,2,0.0746120755496269,R2
3,LASSO,1e-05,0,3,0.08699425754732193,R2
4,LASSO,1e-05,0,4,0.09535049400954132,R2
5,LASSO,1e-05,0,5,0.10192602710428267,R2
6,LASSO,1e-05,0,6,0.1079992969772523,R2
7,LASSO,1e-05,0,7,0.11169792629295494,R2
8,LASSO,1e-05,0,8,0.11350469138370034,R2
9,LASSO,1e-05,0,9,0.11427653626070933,R2
10,LASSO,1e-05,0,10,0.1146752920602756,R2
11,LASSO,1e-05,0,11,0.11535433148810192,R2
12,LASSO,1e-05,0,12,0.11662426897708034,R2
13,LASSO,1e-05,0,13,0.11869668816501722,R2
14,LASSO,1e-05,0,14,0.12042472180685171,R2
15,LASSO,1e-05,0,15,0.12193518097416134,R2
16,LASSO,1e-05,0,16,0.12391524638468077,R2
17,LASSO,1e-05,0,17,0.12546367510868883,R2
18,LASSO,1e-05,0,18,0.12634367932440427,R2
19,LASSO,1e-05,0,19,0.12750797128507863,R2
20,LASSO,1e-05,0,20,0.12821450734604423,R2
0,LASSO,1e-05,0,0,,MSE_train
1,LASSO,1e-05,0,1,,MSE_train
2,LASSO,1e-05,0,2,,MSE_train
3,LASSO,1e-05,0,3,,MSE_train
4,LASSO,1e-05,0,4,,MSE_train
5,LASSO,1e-05,0,5,,MSE_train
6,LASSO,1e-05,0,6,,MSE_train
7,LASSO,1e-05,0,7,,MSE_train
8,LASSO,1e-05,0,8,,MSE_train
9,LASSO,1e-05,0,9,,MSE_train
10,LASSO,1e-05,0,10,,MSE_train
11,LASSO,1e-05,0,11,,MSE_train
12,LASSO,1e-05,0,12,,MSE_train
13,LASSO,1e-05,0,13,,MSE_train
14,LASSO,1e-05,0,14,,MSE_train
15,LASSO,1e-05,0,15,,MSE_train
16,LASSO,1e-05,0,16,,MSE_train
17,LASSO,1e-05,0,17,,MSE_train
18,LASSO,1e-05,0,18,,MSE_train
19,LASSO,1e-05,0,19,,MSE_train
20,LASSO,1e-05,0,20,,MSE_train
0,RIDGE,0.001,0,0,1.0682863397465359,MSE
1,RIDGE,0.001,0,1,0.9926198739195569,MSE
2,RIDGE,0.001,0,2,0.9885790169179607,MSE
3,RIDGE,0.001,0,3,0.9753503049957899,MSE
4,RIDGE,0.001,0,4,0.9671406188180699,MSE
5,RIDGE,0.001,0,5,0.9638229788533768,MSE
6,RIDGE,0.001,0,6,0.9580847952400982,MSE
7,RIDGE,0.001,0,7,0.9531056197507203,MSE
8,RIDGE,0.001,0,8,0.9497686379501633,MSE
9,RIDGE,0.001,0,9,0.947951860967364,MSE
10,RIDGE,0.001,0,10,0.9469128483904681,MSE
11,RIDGE,0.001,0,11,0.945957155704678,MSE
12,RIDGE,0.001,0,12,0.9447349728726308,MSE
13,RIDGE,0.001,0,13,0.9431716643489267,MSE
14,RIDGE,0.001,0,14,0.9413534311987485,MSE
15,RIDGE,0.001,0,15,0.939437030846597,MSE
16,RIDGE,0.001,0,16,0.9375787837668044,MSE
17,RIDGE,0.001,0,17,0.9358901651543264,MSE
18,RIDGE,0.001,0,18,0.9344250787903337,MSE
19,RIDGE,0.001,0,19,0.9331895955770613,MSE
20,RIDGE,0.001,0,20,0.9321596617129995,MSE
0,RIDGE,0.001,0,0,7.418510250545296e-13,Bias
1,RIDGE,0.001,0,1,-0.15132631724314316,Bias
2,RIDGE,0.001,0,2,-0.1593914448738195,Bias
3,RIDGE,0.001,0,3,-0.18535066734784977,Bias
4,RIDGE,0.001,0,4,-0.19879799641479856,Bias
5,RIDGE,0.001,0,5,-0.20420993290867218,Bias
6,RIDGE,0.001,0,6,-0.21269232979748964,Bias
7,RIDGE,0.001,0,7,-0.22156313640013692,Bias
8,RIDGE,0.001,0,8,-0.22858932832000844,Bias
9,RIDGE,0.001,0,9,-0.23330269325785769,Bias
10,RIDGE,0.001,0,10,-0.2362917009135701,Bias
11,RIDGE,0.001,0,11,-0.23849357301234042,Bias
12,RIDGE,0.001,0,12,-0.24063674802263513,Bias
13,RIDGE,0.001,0,13,-0.24309327259119928,Bias
14,RIDGE,0.001,0,14,-0.24593984831536042,Bias
15,RIDGE,0.001,0,15,-0.24906998375414957,Bias
16,RIDGE,0.001,0,16,-0.25230108160750964,Bias
17,RIDGE,0.001,0,17,-0.25545391553767893,Bias
18,RIDGE,0.001,0,18,-0.2583957694235687,Bias
19,RIDGE,0.001,0,19,-0.26105198771569393,Bias
20,RIDGE,0.001,0,20,-0.2633983821830017,Bias
0,RIDGE,0.001,0,0,3.0814879110195774e-33,Variance
1,RIDGE,0.001,0,1,0.07565985141690601,Variance
2,RIDGE,0.001,0,2,0.07968412204598614,Variance
3,RIDGE,0.001,0,3,0.09241463259784569,Variance
4,RIDGE,0.001,0,4,0.09765227548707439,Variance
5,RIDGE,0.001,0,5,0.09974657201625488,Variance
6,RIDGE,0.001,0,6,0.10249078529179374,Variance
7,RIDGE,0.001,0,7,0.10638241640506314,Variance
8,RIDGE,0.001,0,8,0.11007162652437776,Variance
9,RIDGE,0.001,0,9,0.1129682144794276,Variance
10,RIDGE,0.001,0,10,0.11491820955824412,Variance
11,RIDGE,0.001,0,11,0.11616438897122434,Variance
12,RIDGE,0.001,0,12,0.11708538114947188,Variance
13,RIDGE,0.001,0,13,0.11797859719433197,Variance
14,RIDGE,0.001,0,14,0.1190069397683149,Variance
15,RIDGE,0.001,0,15,0.12022067485495262,Variance
16,RIDGE,0.001,0,16,0.12159352562852001,Variance
17,RIDGE,0.001,0,17,0.1230577409462114,Variance
18,RIDGE,0.001,0,18,0.12453450846810833,Variance
19,RIDGE,0.001,0,19,0.1259552435469612,Variance
20,RIDGE,0.001,0,20,0.12727170415020722,Variance
0,RIDGE,0.001,0,0,-6.943334796005729e-13,R2
1,RIDGE,0.001,0,1,0.07082976072149583,R2
2,RIDGE,0.001,0,2,0.07461232055705247,R2
3,RIDGE,0.001,0,3,0.08699543492442197,R2
4,RIDGE,0.001,0,4,0.09468034661174496,R2
5,RIDGE,0.001,0,5,0.09778591844324724,R2
6,RIDGE,0.001,0,6,0.10315730942690804,R2
7,RIDGE,0.001,0,7,0.10781820913527906,R2
8,RIDGE,0.001,0,8,0.11094188644575653,R2
9,RIDGE,0.001,0,9,0.11264253253211542,R2
10,RIDGE,0.001,0,10,0.11361512998865797,R2
11,RIDGE,0.001,0,11,0.11450973347672422,R2
12,RIDGE,0.001,0,12,0.11565379269247533,R2
13,RIDGE,0.001,0,13,0.11711717237406527,R2
14,RIDGE,0.001,0,14,0.11881918154757098,R2
15,RIDGE,0.001,0,15,0.12061308293978334,R2
16,RIDGE,0.001,0,16,0.12235254829720321,R2
17,RIDGE,0.001,0,17,0.12393322807345097,R2
18,RIDGE,0.001,0,18,0.12530466409157082,R2
19,RIDGE,0.001,0,19,0.12646117350979136,R2
20,RIDGE,0.001,0,20,0.12742527257737557,R2
0,RIDGE,0.001,0,0,,MSE_train
1,RIDGE,0.001,0,1,,MSE_train
2,RIDGE,0.001,0,2,,MSE_train
3,RIDGE,0.001,0,3,,MSE_train
4,RIDGE,0.001,0,4,,MSE_train
5,RIDGE,0.001,0,5,,MSE_train
6,RIDGE,0.001,0,6,,MSE_train
7,RIDGE,0.001,0,7,,MSE_train
8,RIDGE,0.001,0,8,,MSE_train
9,RIDGE,0.001,0,9,,MSE_train
10,RIDGE,0.001,0,10,,MSE_train
11,RIDGE,0.001,0,11,,MSE_train
12,RIDGE,0.001,0,12,,MSE_train
13,RIDGE,0.001,0,13,,MSE_train
14,RIDGE,0.001,0,14,,MSE_train
15,RIDGE,0.001,0,15,,MSE_train
16,RIDGE,0.001,0,16,,MSE_train
17,RIDGE,0.001,0,17,,MSE_train
18,RIDGE,0.001,0,18,,MSE_train
19,RIDGE,0.001,0,19,,MSE_train
20,RIDGE,0.001,0,20,,MSE_train
0,LASSO,0.001,0,0,1.0682873397457942,MSE
1,LASSO,0.001,0,1,0.9926764855586413,MSE
2,LASSO,0.001,0,2,0.9906825019646456,MSE
3,LASSO,0.001,0,3,0.9876791547582665,MSE
4,LASSO,0.001,0,4,0.9802603781536323,MSE
5,LASSO,0.001,0,5,0.9789190169814194,MSE
6,LASSO,0.001,0,6,0.978121687887406,MSE
7,LASSO,0.001,0,7,0.9776204958324308,MSE
8,LASSO,0.001,0,8,0.9772648350063368,MSE
9,LASSO,0.001,0,9,0.9770326264990367,MSE
10,LASSO,0.001,0,10,0.9768654330560324,MSE
11,LASSO,0.001,0,11,0.9767541187342785,MSE
12,LASSO,0.001,0,12,0.9766950446962375,MSE
13,LASSO,0.001,0,13,0.9766366413692935,MSE
14,LASSO,0.001,0,14,0.9765870391169555,MSE
15,LASSO,0.001,0,15,0.9762457720927992,MSE
16,LASSO,0.001,0,16,0.9757628567057887,MSE
17,LASSO,0.001,0,17,0.9752884624497845,MSE
18,LASSO,0.001,0,18,0.974916113760812,MSE
19,LASSO,0.001,0,19,0.9745090465183962,MSE
20,LASSO,0.001,0,20,0.9741186076817576,MSE
0,LASSO,0.001,0,0,1.000000000139778e-06,Bias
1,LASSO,0.001,0,1,-0.14725632320263604,Bias
2,LASSO,0.001,0,2,-0.14986950309753877,Bias
3,LASSO,0.001,0,3,-0.1544043471473061,Bias
4,LASSO,0.001,0,4,-0.1653621781230531,Bias
5,LASSO,0.001,0,5,-0.16892151133557498,Bias
6,LASSO,0.001,0,6,-0.17099497060332014,Bias
7,LASSO,0.001,0,7,-0.17233258615694647,Bias
8,LASSO,0.001,0,8,-0.17332592193082164,Bias
9,LASSO,0.001,0,9,-0.17385272112702976,Bias
10,LASSO,0.001,0,10,-0.17422673881415118,Bias
11,LASSO,0.001,0,11,-0.17445768061811517,Bias
12,LASSO,0.001,0,12,-0.17464060009942595,Bias
13,LASSO,0.001,0,13,-0.17478378005825612,Bias
14,LASSO,0.001,0,14,-0.1748593468687908,Bias
15,LASSO,0.001,0,15,-0.17522344741583984,Bias
16,LASSO,0.001,0,16,-0.1758144617522308,Bias
17,LASSO,0.001,0,17,-0.17638815138161368,Bias
18,LASSO,0.001,0,18,-0.17687139252173534,Bias
19,LASSO,0.001,0,19,-0.17744212905384293,Bias
20,LASSO,0.001,0,20,-0.17797493237765605,Bias
0,LASSO,0.001,0,0,1.232595164407831e-32,Variance
1,LASSO,0.001,0,1,0.07164646901548329,Variance
2,LASSO,0.001,0,2,0.07226566531639038,Variance
3,LASSO,0.001,0,3,0.07379716215977856,Variance
4,LASSO,0.001,0,4,0.07733621653089143,Variance
5,LASSO,0.001,0,5,0.07955418857120032,Variance
6,LASSO,0.001,0,6,0.08083031874493217,Variance
7,LASSO,0.001,0,7,0.08166674224358332,Variance
8,LASSO,0.001,0,8,0.08230441719136433,Variance
9,LASSO,0.001,0,9,0.08259900788027236,Variance
10,LASSO,0.001,0,10,0.08280583212438956,Variance
11,LASSO,0.001,0,11,0.08292545960659965,Variance
12,LASSO,0.001,0,12,0.08304930504986945,Variance
13,LASSO,0.001,0,13,0.08313408168175565,Variance
14,LASSO,0.001,0,14,0.08316004623995235,Variance
15,LASSO,0.001,0,15,0.08318287976284504,Variance
16,LASSO,0.001,0,16,0.08329097871222545,Variance
17,LASSO,0.001,0,17,0.08339027408560419,Variance
18,LASSO,0.001,0,18,0.08350116653675328,Variance
19,LASSO,0.001,0,19,0.08366483582644513,Variance
20,LASSO,0.001,0,20,0.0838072003136196,Variance
0,LASSO,0.001,0,0,-9.360786175083291e-07,R2
1,LASSO,0.001,0,1,0.07077676777664743,R2
2,LASSO,0.001,0,2,0.07264329318262641,R2
3,LASSO,0.001,0,3,0.07545466228343667,R2
4,LASSO,0.001,0,4,0.08239922043102055,R2
5,LASSO,0.001,0,5,0.08365483994266965,R2
6,LASSO,0.001,0,6,0.08440120265868356,R2
7,LASSO,0.001,0,7,0.08487035782460517,R2
8,LASSO,0.001,0,8,0.08520328431899304,R2
9,LASSO,0.001,0,9,0.08542064973747754,R2
10,LASSO,0.001,0,10,0.08557715594445958,R2
11,LASSO,0.001,0,11,0.08568135490087447,R2
12,LASSO,0.001,0,12,0.08573665284473386,R2
13,LASSO,0.001,0,13,0.08579132295027692,R2
14,LASSO,0.001,0,14,0.08583775455807008,R2
15,LASSO,0.001,0,15,0.08615720732223964,R2
16,LASSO,0.001,0,16,0.08660925409008036,R2
17,LASSO,0.001,0,17,0.08705332440938929,R2
18,LASSO,0.001,0,18,0.0874018720553893,R2
19,LASSO,0.001,0,19,0.08778291899689816,R2
20,LASSO,0.001,0,20,0.08814840044331596,R2
0,LASSO,0.001,0,0,,MSE_train
1,LASSO,0.001,0,1,,MSE_train
2,LASSO,0.001,0,2,,MSE_train
3,LASSO,0.001,0,3,,MSE_train
4,LASSO,0.001,0,4,,MSE_train
5,LASSO,0.001,0,5,,MSE_train
6,LASSO,0.001,0,6,,MSE_train
7,LASSO,0.001,0,7,,MSE_train
8,LASSO,0.001,0,8,,MSE_train
9,LASSO,0.001,0,9,,MSE_train
10,LASSO,0.001,0,10,,MSE_train
11,LASSO,0.001,0,11,,MSE_train
12,LASSO,0.001,0,12,,MSE_train
